timestamp,asignatura,estado_asistencia,alumno
2024-09-26 08:15:00,Empresa y Legislacion,tarde,Ana Garcia
2024-09-26 10:00:00,Administracion de Sistemas,ausente,Ana Garcia
2024-09-26 10:00:00,Administracion de Sistemas,ausente,Pedro Gonzalez
2024-09-26 10:00:00,Administracion de Sistemas,presente,Juan Perez
2024-09-26 10:00:00,Administracion de Sistemas,presente,Lucia Martinez
2024-09-26 10:00:00,Administracion de Sistemas,presente,Maria Hernandez
2024-09-26 10:00:00,Administracion de Sistemas,presente,Elena Rodriguez
2024-09-26 10:00:00,Administracion de Sistemas,presente,Javier Martinez
2024-09-26 10:00:00,Administracion de Sistemas,presente,Diego Fernandez
2024-09-26 10:00:00,Administracion de Sistemas,presente,Paula Dominguez
2024-09-26 10:00:00,Administracion de Sistemas,presente,Andres Sanchez
2024-09-26 10:00:00,Administracion de Sistemas,presente,Miguel Ortiz
2024-09-26 10:00:00,Administracion de Sistemas,presente,Teresa Gomez
2024-09-26 10:00:00,Administracion de Sistemas,presente,Marta Serrano
2024-09-26 10:00:00,Administracion de Sistemas,presente,Luis Hernandez
2024-09-26 10:05:00,Administracion de Sistemas,tarde,Alejandro Vargas
2024-09-26 10:07:00,Administracion de Sistemas,tarde,Carmen Castro
2024-09-26 10:08:00,Administracion de Sistemas,tarde,Laura Lopez
2024-09-26 10:09:00,Administracion de Sistemas,tarde,Ricardo Alvarez
2024-09-26 10:10:00,Administracion de Sistemas,tarde,Carlos Lopez
2024-09-26 10:17:00,Administracion de Sistemas,tarde,Sofia Ramirez
2024-09-26 12:00:00,Grandes Volumenes de Datos,ausente,Juan Perez
2024-09-26 12:00:00,Grandes Volumenes de Datos,ausente,Carlos Lopez
2024-09-26 12:00:00,Grandes Volumenes de Datos,ausente,Pedro Gonzalez
2024-09-26 12:00:00,Grandes Volumenes de Datos,ausente,Javier Martinez
2024-09-26 12:00:00,Grandes Volumenes de Datos,ausente,Sofia Ramirez
2024-09-26 12:00:00,Grandes Volumenes de Datos,ausente,Ricardo Alvarez
2024-09-26 12:00:00,Grandes Volumenes de Datos,ausente,Miguel Ortiz
2024-09-26 12:00:00,Grandes Volumenes de Datos,presente,Ana Garcia
2024-09-26 12:00:00,Grandes Volumenes de Datos,presente,Lucia Martinez
2024-09-26 12:00:00,Grandes Volumenes de Datos,presente,Maria Hernandez
2024-09-26 12:00:00,Grandes Volumenes de Datos,presente,Elena Rodriguez
2024-09-26 12:00:00,Grandes Volumenes de Datos,presente,Laura Lopez
2024-09-26 12:00:00,Grandes Volumenes de Datos,presente,Paula Dominguez
2024-09-26 12:00:00,Grandes Volumenes de Datos,presente,Andres Sanchez
2024-09-26 12:00:00,Grandes Volumenes de Datos,presente,Carmen Castro
2024-09-26 12:00:00,Grandes Volumenes de Datos,presente,Teresa Gomez
2024-09-26 12:00:00,Grandes Volumenes de Datos,presente,Marta Serrano
2024-09-26 12:00:00,Grandes Volumenes de Datos,presente,Luis Hernandez
2024-09-26 12:09:00,Grandes Volumenes de Datos,tarde,Diego Fernandez
2024-09-26 12:09:00,Grandes Volumenes de Datos,tarde,Alejandro Vargas
2024-09-27 08:00:00,Ingenieria del Software,ausente,Carlos Lopez
2024-09-27 08:00:00,Ingenieria del Software,ausente,Pedro Gonzalez
2024-09-27 08:00:00,Ingenieria del Software,ausente,Javier Martinez
2024-09-27 08:00:00,Ingenieria del Software,ausente,Sofia Ramirez
2024-09-27 08:00:00,Ingenieria del Software,ausente,Laura Lopez
2024-09-27 08:00:00,Ingenieria del Software,ausente,Carmen Castro
2024-09-27 08:00:00,Ingenieria del Software,ausente,Marta Serrano
2024-09-27 08:00:00,Ingenieria del Software,presente,Juan Perez
2024-09-27 08:00:00,Ingenieria del Software,presente,Ana Garcia
2024-09-27 08:00:00,Ingenieria del Software,presente,Lucia Martinez
2024-09-27 08:00:00,Ingenieria del Software,presente,Maria Hernandez
2024-09-27 08:00:00,Ingenieria del Software,presente,Elena Rodriguez
2024-09-27 08:00:00,Ingenieria del Software,presente,Diego Fernandez
2024-09-27 08:00:00,Ingenieria del Software,presente,Ricardo Alvarez
2024-09-27 08:00:00,Ingenieria del Software,presente,Paula Dominguez
2024-09-27 08:00:00,Ingenieria del Software,presente,Andres Sanchez
2024-09-27 08:00:00,Ingenieria del Software,presente,Miguel Ortiz
2024-09-27 08:00:00,Ingenieria del Software,presente,Luis Hernandez
2024-09-27 08:01:00,Ingenieria del Software,tarde,Teresa Gomez
2024-09-27 08:19:00,Ingenieria del Software,tarde,Alejandro Vargas
2024-09-27 10:00:00,Empresa y Legislacion,ausente,Sofia Ramirez
2024-09-27 10:00:00,Empresa y Legislacion,ausente,Paula Dominguez
2024-09-27 10:00:00,Empresa y Legislacion,ausente,Alejandro Vargas
2024-09-27 10:00:00,Empresa y Legislacion,ausente,Marta Serrano
2024-09-27 10:00:00,Empresa y Legislacion,presente,Juan Perez
2024-09-27 10:00:00,Empresa y Legislacion,presente,Ana Garcia
2024-09-27 10:00:00,Empresa y Legislacion,presente,Carlos Lopez
2024-09-27 10:00:00,Empresa y Legislacion,presente,Lucia Martinez
2024-09-27 10:00:00,Empresa y Legislacion,presente,Maria Hernandez
2024-09-27 10:00:00,Empresa y Legislacion,presente,Pedro Gonzalez
2024-09-27 10:00:00,Empresa y Legislacion,presente,Elena Rodriguez
2024-09-27 10:00:00,Empresa y Legislacion,presente,Diego Fernandez
2024-09-27 10:00:00,Empresa y Legislacion,presente,Ricardo Alvarez
2024-09-27 10:00:00,Empresa y Legislacion,presente,Andres Sanchez
2024-09-27 10:00:00,Empresa y Legislacion,presente,Teresa Gomez
2024-09-27 10:00:00,Empresa y Legislacion,presente,Luis Hernandez
2024-09-27 10:03:00,Empresa y Legislacion,tarde,Laura Lopez
2024-09-27 10:04:00,Empresa y Legislacion,tarde,Javier Martinez
2024-09-27 10:09:00,Empresa y Legislacion,tarde,Miguel Ortiz
2024-09-27 10:10:00,Empresa y Legislacion,tarde,Carmen Castro
2024-09-27 12:00:00,Administracion de Sistemas,ausente,Elena Rodriguez
2024-09-27 12:00:00,Administracion de Sistemas,ausente,Carmen Castro
2024-09-27 12:00:00,Administracion de Sistemas,presente,Juan Perez
2024-09-27 12:00:00,Administracion de Sistemas,presente,Lucia Martinez
2024-09-27 12:00:00,Administracion de Sistemas,presente,Maria Hernandez
2024-09-27 12:00:00,Administracion de Sistemas,presente,Javier Martinez
2024-09-27 12:00:00,Administracion de Sistemas,presente,Sofia Ramirez
2024-09-27 12:00:00,Administracion de Sistemas,presente,Diego Fernandez
2024-09-27 12:00:00,Administracion de Sistemas,presente,Laura Lopez
2024-09-27 12:00:00,Administracion de Sistemas,presente,Paula Dominguez
2024-09-27 12:00:00,Administracion de Sistemas,presente,Andres Sanchez
2024-09-27 12:00:00,Administracion de Sistemas,presente,Teresa Gomez
2024-09-27 12:03:00,Administracion de Sistemas,tarde,Ricardo Alvarez
2024-09-27 12:03:00,Administracion de Sistemas,tarde,Alejandro Vargas
2024-09-27 12:05:00,Administracion de Sistemas,tarde,Ana Garcia
2024-09-27 12:06:00,Administracion de Sistemas,tarde,Pedro Gonzalez
2024-09-27 12:12:00,Administracion de Sistemas,tarde,Luis Hernandez
2024-09-27 12:14:00,Administracion de Sistemas,tarde,Carlos Lopez
2024-09-27 12:14:00,Administracion de Sistemas,tarde,Marta Serrano
2024-09-27 12:18:00,Administracion de Sistemas,tarde,Miguel Ortiz
2024-09-30 08:00:00,Grandes Volumenes de Datos,ausente,Juan Perez
2024-09-30 08:00:00,Grandes Volumenes de Datos,ausente,Carlos Lopez
2024-09-30 08:00:00,Grandes Volumenes de Datos,ausente,Javier Martinez
2024-09-30 08:00:00,Grandes Volumenes de Datos,ausente,Laura Lopez
2024-09-30 08:00:00,Grandes Volumenes de Datos,ausente,Ricardo Alvarez
2024-09-30 08:00:00,Grandes Volumenes de Datos,presente,Ana Garcia
2024-09-30 08:00:00,Grandes Volumenes de Datos,presente,Maria Hernandez
2024-09-30 08:00:00,Grandes Volumenes de Datos,presente,Elena Rodriguez
2024-09-30 08:00:00,Grandes Volumenes de Datos,presente,Sofia Ramirez
2024-09-30 08:00:00,Grandes Volumenes de Datos,presente,Diego Fernandez
2024-09-30 08:00:00,Grandes Volumenes de Datos,presente,Paula Dominguez
2024-09-30 08:00:00,Grandes Volumenes de Datos,presente,Andres Sanchez
2024-09-30 08:00:00,Grandes Volumenes de Datos,presente,Miguel Ortiz
2024-09-30 08:00:00,Grandes Volumenes de Datos,presente,Teresa Gomez
2024-09-30 08:00:00,Grandes Volumenes de Datos,presente,Marta Serrano
2024-09-30 08:00:00,Grandes Volumenes de Datos,presente,Luis Hernandez
2024-09-30 08:01:00,Grandes Volumenes de Datos,tarde,Lucia Martinez
2024-09-30 08:01:00,Grandes Volumenes de Datos,tarde,Alejandro Vargas
2024-09-30 08:11:00,Grandes Volumenes de Datos,tarde,Carmen Castro
2024-09-30 08:17:00,Grandes Volumenes de Datos,tarde,Pedro Gonzalez
2024-09-30 10:00:00,Ingenieria del Software,presente,Juan Perez
2024-09-30 10:00:00,Ingenieria del Software,presente,Carlos Lopez
2024-09-30 10:00:00,Ingenieria del Software,presente,Lucia Martinez
2024-09-30 10:00:00,Ingenieria del Software,presente,Pedro Gonzalez
2024-09-30 10:00:00,Ingenieria del Software,presente,Elena Rodriguez
2024-09-30 10:00:00,Ingenieria del Software,presente,Javier Martinez
2024-09-30 10:00:00,Ingenieria del Software,presente,Sofia Ramirez
2024-09-30 10:00:00,Ingenieria del Software,presente,Diego Fernandez
2024-09-30 10:00:00,Ingenieria del Software,presente,Paula Dominguez
2024-09-30 10:00:00,Ingenieria del Software,presente,Andres Sanchez
2024-09-30 10:00:00,Ingenieria del Software,presente,Carmen Castro
2024-09-30 10:00:00,Ingenieria del Software,presente,Teresa Gomez
2024-09-30 10:00:00,Ingenieria del Software,presente,Alejandro Vargas
2024-09-30 10:00:00,Ingenieria del Software,presente,Marta Serrano
2024-09-30 10:00:00,Ingenieria del Software,presente,Luis Hernandez
2024-09-30 10:02:00,Ingenieria del Software,tarde,Maria Hernandez
2024-09-30 10:05:00,Ingenieria del Software,tarde,Miguel Ortiz
2024-09-30 10:10:00,Ingenieria del Software,tarde,Ana Garcia
2024-09-30 10:13:00,Ingenieria del Software,tarde,Laura Lopez
2024-09-30 10:13:00,Ingenieria del Software,tarde,Ricardo Alvarez
2024-09-30 12:00:00,Empresa y Legislacion,ausente,Javier Martinez
2024-09-30 12:00:00,Empresa y Legislacion,ausente,Carmen Castro
2024-09-30 12:00:00,Empresa y Legislacion,ausente,Luis Hernandez
2024-09-30 12:00:00,Empresa y Legislacion,presente,Juan Perez
2024-09-30 12:00:00,Empresa y Legislacion,presente,Ana Garcia
2024-09-30 12:00:00,Empresa y Legislacion,presente,Carlos Lopez
2024-09-30 12:00:00,Empresa y Legislacion,presente,Lucia Martinez
2024-09-30 12:00:00,Empresa y Legislacion,presente,Maria Hernandez
2024-09-30 12:00:00,Empresa y Legislacion,presente,Pedro Gonzalez
2024-09-30 12:00:00,Empresa y Legislacion,presente,Elena Rodriguez
2024-09-30 12:00:00,Empresa y Legislacion,presente,Laura Lopez
2024-09-30 12:00:00,Empresa y Legislacion,presente,Ricardo Alvarez
2024-09-30 12:00:00,Empresa y Legislacion,presente,Paula Dominguez
2024-09-30 12:00:00,Empresa y Legislacion,presente,Andres Sanchez
2024-09-30 12:00:00,Empresa y Legislacion,presente,Miguel Ortiz
2024-09-30 12:00:00,Empresa y Legislacion,presente,Teresa Gomez
2024-09-30 12:00:00,Empresa y Legislacion,presente,Alejandro Vargas
2024-09-30 12:00:00,Empresa y Legislacion,presente,Marta Serrano
2024-09-30 12:03:00,Empresa y Legislacion,tarde,Diego Fernandez
2024-09-30 12:06:00,Empresa y Legislacion,tarde,Sofia Ramirez
2024-10-01 08:00:00,Administracion de Sistemas,ausente,Laura Lopez
2024-10-01 08:00:00,Administracion de Sistemas,ausente,Andres Sanchez
2024-10-01 08:00:00,Administracion de Sistemas,ausente,Marta Serrano
2024-10-01 08:00:00,Administracion de Sistemas,presente,Juan Perez
2024-10-01 08:00:00,Administracion de Sistemas,presente,Ana Garcia
2024-10-01 08:00:00,Administracion de Sistemas,presente,Carlos Lopez
2024-10-01 08:00:00,Administracion de Sistemas,presente,Lucia Martinez
2024-10-01 08:00:00,Administracion de Sistemas,presente,Maria Hernandez
2024-10-01 08:00:00,Administracion de Sistemas,presente,Paula Dominguez
2024-10-01 08:00:00,Administracion de Sistemas,presente,Carmen Castro
2024-10-01 08:00:00,Administracion de Sistemas,presente,Miguel Ortiz
2024-10-01 08:00:00,Administracion de Sistemas,presente,Alejandro Vargas
2024-10-01 08:00:00,Administracion de Sistemas,presente,Luis Hernandez
2024-10-01 08:01:00,Administracion de Sistemas,tarde,Sofia Ramirez
2024-10-01 08:02:00,Administracion de Sistemas,tarde,Pedro Gonzalez
2024-10-01 08:04:00,Administracion de Sistemas,tarde,Elena Rodriguez
2024-10-01 08:04:00,Administracion de Sistemas,tarde,Javier Martinez
2024-10-01 08:07:00,Administracion de Sistemas,tarde,Teresa Gomez
2024-10-01 08:12:00,Administracion de Sistemas,tarde,Diego Fernandez
2024-10-01 08:18:00,Administracion de Sistemas,tarde,Ricardo Alvarez
2024-10-01 10:00:00,Grandes Volumenes de Datos,ausente,Ana Garcia
2024-10-01 10:00:00,Grandes Volumenes de Datos,ausente,Carlos Lopez
2024-10-01 10:00:00,Grandes Volumenes de Datos,ausente,Pedro Gonzalez
2024-10-01 10:00:00,Grandes Volumenes de Datos,ausente,Elena Rodriguez
2024-10-01 10:00:00,Grandes Volumenes de Datos,presente,Juan Perez
2024-10-01 10:00:00,Grandes Volumenes de Datos,presente,Lucia Martinez
2024-10-01 10:00:00,Grandes Volumenes de Datos,presente,Maria Hernandez
2024-10-01 10:00:00,Grandes Volumenes de Datos,presente,Sofia Ramirez
2024-10-01 10:00:00,Grandes Volumenes de Datos,presente,Diego Fernandez
2024-10-01 10:00:00,Grandes Volumenes de Datos,presente,Laura Lopez
2024-10-01 10:00:00,Grandes Volumenes de Datos,presente,Ricardo Alvarez
2024-10-01 10:00:00,Grandes Volumenes de Datos,presente,Paula Dominguez
2024-10-01 10:00:00,Grandes Volumenes de Datos,presente,Andres Sanchez
2024-10-01 10:00:00,Grandes Volumenes de Datos,presente,Miguel Ortiz
2024-10-01 10:00:00,Grandes Volumenes de Datos,presente,Teresa Gomez
2024-10-01 10:00:00,Grandes Volumenes de Datos,presente,Alejandro Vargas
2024-10-01 10:00:00,Grandes Volumenes de Datos,presente,Luis Hernandez
2024-10-01 10:04:00,Grandes Volumenes de Datos,tarde,Javier Martinez
2024-10-01 10:13:00,Grandes Volumenes de Datos,tarde,Marta Serrano
2024-10-01 10:18:00,Grandes Volumenes de Datos,tarde,Carmen Castro
2024-10-01 12:00:00,Ingenieria del Software,ausente,Carlos Lopez
2024-10-01 12:00:00,Ingenieria del Software,ausente,Elena Rodriguez
2024-10-01 12:00:00,Ingenieria del Software,ausente,Javier Martinez
2024-10-01 12:00:00,Ingenieria del Software,ausente,Sofia Ramirez
2024-10-01 12:00:00,Ingenieria del Software,presente,Ana Garcia
2024-10-01 12:00:00,Ingenieria del Software,presente,Maria Hernandez
2024-10-01 12:00:00,Ingenieria del Software,presente,Diego Fernandez
2024-10-01 12:00:00,Ingenieria del Software,presente,Ricardo Alvarez
2024-10-01 12:00:00,Ingenieria del Software,presente,Paula Dominguez
2024-10-01 12:00:00,Ingenieria del Software,presente,Andres Sanchez
2024-10-01 12:00:00,Ingenieria del Software,presente,Miguel Ortiz
2024-10-01 12:00:00,Ingenieria del Software,presente,Alejandro Vargas
2024-10-01 12:00:00,Ingenieria del Software,presente,Luis Hernandez
2024-10-01 12:01:00,Ingenieria del Software,tarde,Carmen Castro
2024-10-01 12:05:00,Ingenieria del Software,tarde,Laura Lopez
2024-10-01 12:08:00,Ingenieria del Software,tarde,Pedro Gonzalez
2024-10-01 12:09:00,Ingenieria del Software,tarde,Juan Perez
2024-10-01 12:09:00,Ingenieria del Software,tarde,Teresa Gomez
2024-10-01 12:11:00,Ingenieria del Software,tarde,Marta Serrano
2024-10-01 12:18:00,Ingenieria del Software,tarde,Lucia Martinez
2024-10-03 08:00:00,Empresa y Legislacion,ausente,Carlos Lopez
2024-10-03 08:00:00,Empresa y Legislacion,ausente,Javier Martinez
2024-10-03 08:00:00,Empresa y Legislacion,ausente,Ricardo Alvarez
2024-10-03 08:00:00,Empresa y Legislacion,presente,Juan Perez
2024-10-03 08:00:00,Empresa y Legislacion,presente,Lucia Martinez
2024-10-03 08:00:00,Empresa y Legislacion,presente,Maria Hernandez
2024-10-03 08:00:00,Empresa y Legislacion,presente,Pedro Gonzalez
2024-10-03 08:00:00,Empresa y Legislacion,presente,Elena Rodriguez
2024-10-03 08:00:00,Empresa y Legislacion,presente,Sofia Ramirez
2024-10-03 08:00:00,Empresa y Legislacion,presente,Diego Fernandez
2024-10-03 08:00:00,Empresa y Legislacion,presente,Paula Dominguez
2024-10-03 08:00:00,Empresa y Legislacion,presente,Miguel Ortiz
2024-10-03 08:00:00,Empresa y Legislacion,presente,Teresa Gomez
2024-10-03 08:00:00,Empresa y Legislacion,presente,Alejandro Vargas
2024-10-03 08:00:00,Empresa y Legislacion,presente,Luis Hernandez
2024-10-03 08:07:00,Empresa y Legislacion,tarde,Carmen Castro
2024-10-03 08:11:00,Empresa y Legislacion,tarde,Ana Garcia
2024-10-03 08:12:00,Empresa y Legislacion,tarde,Laura Lopez
2024-10-03 08:14:00,Empresa y Legislacion,tarde,Marta Serrano
2024-10-03 08:15:00,Empresa y Legislacion,tarde,Andres Sanchez
2024-10-03 10:00:00,Administracion de Sistemas,ausente,Carlos Lopez
2024-10-03 10:00:00,Administracion de Sistemas,ausente,Lucia Martinez
2024-10-03 10:00:00,Administracion de Sistemas,ausente,Luis Hernandez
2024-10-03 10:00:00,Administracion de Sistemas,presente,Juan Perez
2024-10-03 10:00:00,Administracion de Sistemas,presente,Ana Garcia
2024-10-03 10:00:00,Administracion de Sistemas,presente,Elena Rodriguez
2024-10-03 10:00:00,Administracion de Sistemas,presente,Javier Martinez
2024-10-03 10:00:00,Administracion de Sistemas,presente,Sofia Ramirez
2024-10-03 10:00:00,Administracion de Sistemas,presente,Diego Fernandez
2024-10-03 10:00:00,Administracion de Sistemas,presente,Laura Lopez
2024-10-03 10:00:00,Administracion de Sistemas,presente,Paula Dominguez
2024-10-03 10:00:00,Administracion de Sistemas,presente,Andres Sanchez
2024-10-03 10:00:00,Administracion de Sistemas,presente,Carmen Castro
2024-10-03 10:00:00,Administracion de Sistemas,presente,Teresa Gomez
2024-10-03 10:00:00,Administracion de Sistemas,presente,Marta Serrano
2024-10-03 10:01:00,Administracion de Sistemas,tarde,Ricardo Alvarez
2024-10-03 10:05:00,Administracion de Sistemas,tarde,Miguel Ortiz
2024-10-03 10:05:00,Administracion de Sistemas,tarde,Alejandro Vargas
2024-10-03 10:15:00,Administracion de Sistemas,tarde,Pedro Gonzalez
2024-10-03 10:19:00,Administracion de Sistemas,tarde,Maria Hernandez
2024-10-03 12:00:00,Grandes Volumenes de Datos,ausente,Pedro Gonzalez
2024-10-03 12:00:00,Grandes Volumenes de Datos,ausente,Sofia Ramirez
2024-10-03 12:00:00,Grandes Volumenes de Datos,ausente,Carmen Castro
2024-10-03 12:00:00,Grandes Volumenes de Datos,presente,Juan Perez
2024-10-03 12:00:00,Grandes Volumenes de Datos,presente,Ana Garcia
2024-10-03 12:00:00,Grandes Volumenes de Datos,presente,Lucia Martinez
2024-10-03 12:00:00,Grandes Volumenes de Datos,presente,Maria Hernandez
2024-10-03 12:00:00,Grandes Volumenes de Datos,presente,Elena Rodriguez
2024-10-03 12:00:00,Grandes Volumenes de Datos,presente,Diego Fernandez
2024-10-03 12:00:00,Grandes Volumenes de Datos,presente,Laura Lopez
2024-10-03 12:00:00,Grandes Volumenes de Datos,presente,Ricardo Alvarez
2024-10-03 12:00:00,Grandes Volumenes de Datos,presente,Paula Dominguez
2024-10-03 12:00:00,Grandes Volumenes de Datos,presente,Andres Sanchez
2024-10-03 12:00:00,Grandes Volumenes de Datos,presente,Miguel Ortiz
2024-10-03 12:00:00,Grandes Volumenes de Datos,presente,Teresa Gomez
2024-10-03 12:00:00,Grandes Volumenes de Datos,presente,Alejandro Vargas
2024-10-03 12:00:00,Grandes Volumenes de Datos,presente,Marta Serrano
2024-10-03 12:04:00,Grandes Volumenes de Datos,tarde,Carlos Lopez
2024-10-03 12:05:00,Grandes Volumenes de Datos,tarde,Javier Martinez
2024-10-03 12:09:00,Grandes Volumenes de Datos,tarde,Luis Hernandez
2024-10-04 08:00:00,Ingenieria del Software,ausente,Carlos Lopez
2024-10-04 08:00:00,Ingenieria del Software,ausente,Alejandro Vargas
2024-10-04 08:00:00,Ingenieria del Software,presente,Juan Perez
2024-10-04 08:00:00,Ingenieria del Software,presente,Lucia Martinez
2024-10-04 08:00:00,Ingenieria del Software,presente,Maria Hernandez
2024-10-04 08:00:00,Ingenieria del Software,presente,Pedro Gonzalez
2024-10-04 08:00:00,Ingenieria del Software,presente,Elena Rodriguez
2024-10-04 08:00:00,Ingenieria del Software,presente,Sofia Ramirez
2024-10-04 08:00:00,Ingenieria del Software,presente,Diego Fernandez
2024-10-04 08:00:00,Ingenieria del Software,presente,Paula Dominguez
2024-10-04 08:00:00,Ingenieria del Software,presente,Andres Sanchez
2024-10-04 08:00:00,Ingenieria del Software,presente,Carmen Castro
2024-10-04 08:00:00,Ingenieria del Software,presente,Teresa Gomez
2024-10-04 08:00:00,Ingenieria del Software,presente,Marta Serrano
2024-10-04 08:00:00,Ingenieria del Software,presente,Luis Hernandez
2024-10-04 08:02:00,Ingenieria del Software,tarde,Ana Garcia
2024-10-04 08:03:00,Ingenieria del Software,tarde,Javier Martinez
2024-10-04 08:03:00,Ingenieria del Software,tarde,Ricardo Alvarez
2024-10-04 08:11:00,Ingenieria del Software,tarde,Laura Lopez
2024-10-04 08:15:00,Ingenieria del Software,tarde,Miguel Ortiz
2024-10-04 10:00:00,Empresa y Legislacion,ausente,Pedro Gonzalez
2024-10-04 10:00:00,Empresa y Legislacion,ausente,Carmen Castro
2024-10-04 10:00:00,Empresa y Legislacion,presente,Juan Perez
2024-10-04 10:00:00,Empresa y Legislacion,presente,Lucia Martinez
2024-10-04 10:00:00,Empresa y Legislacion,presente,Maria Hernandez
2024-10-04 10:00:00,Empresa y Legislacion,presente,Elena Rodriguez
2024-10-04 10:00:00,Empresa y Legislacion,presente,Sofia Ramirez
2024-10-04 10:00:00,Empresa y Legislacion,presente,Diego Fernandez
2024-10-04 10:00:00,Empresa y Legislacion,presente,Laura Lopez
2024-10-04 10:00:00,Empresa y Legislacion,presente,Ricardo Alvarez
2024-10-04 10:00:00,Empresa y Legislacion,presente,Paula Dominguez
2024-10-04 10:00:00,Empresa y Legislacion,presente,Andres Sanchez
2024-10-04 10:00:00,Empresa y Legislacion,presente,Miguel Ortiz
2024-10-04 10:00:00,Empresa y Legislacion,presente,Marta Serrano
2024-10-04 10:07:00,Empresa y Legislacion,tarde,Javier Martinez
2024-10-04 10:12:00,Empresa y Legislacion,tarde,Carlos Lopez
2024-10-04 10:15:00,Empresa y Legislacion,tarde,Luis Hernandez
2024-10-04 10:16:00,Empresa y Legislacion,tarde,Alejandro Vargas
2024-10-04 10:19:00,Empresa y Legislacion,tarde,Teresa Gomez
2024-10-04 10:20:00,Empresa y Legislacion,tarde,Ana Garcia
2024-10-04 12:00:00,Administracion de Sistemas,ausente,Juan Perez
2024-10-04 12:00:00,Administracion de Sistemas,ausente,Elena Rodriguez
2024-10-04 12:00:00,Administracion de Sistemas,ausente,Diego Fernandez
2024-10-04 12:00:00,Administracion de Sistemas,ausente,Ricardo Alvarez
2024-10-04 12:00:00,Administracion de Sistemas,ausente,Miguel Ortiz
2024-10-04 12:00:00,Administracion de Sistemas,ausente,Luis Hernandez
2024-10-04 12:00:00,Administracion de Sistemas,presente,Carlos Lopez
2024-10-04 12:00:00,Administracion de Sistemas,presente,Lucia Martinez
2024-10-04 12:00:00,Administracion de Sistemas,presente,Maria Hernandez
2024-10-04 12:00:00,Administracion de Sistemas,presente,Sofia Ramirez
2024-10-04 12:00:00,Administracion de Sistemas,presente,Laura Lopez
2024-10-04 12:00:00,Administracion de Sistemas,presente,Andres Sanchez
2024-10-04 12:00:00,Administracion de Sistemas,presente,Carmen Castro
2024-10-04 12:00:00,Administracion de Sistemas,presente,Teresa Gomez
2024-10-04 12:00:00,Administracion de Sistemas,presente,Alejandro Vargas
2024-10-04 12:00:00,Administracion de Sistemas,presente,Marta Serrano
2024-10-04 12:03:00,Administracion de Sistemas,tarde,Paula Dominguez
2024-10-04 12:04:00,Administracion de Sistemas,tarde,Pedro Gonzalez
2024-10-04 12:07:00,Administracion de Sistemas,tarde,Javier Martinez
2024-10-04 12:10:00,Administracion de Sistemas,tarde,Ana Garcia
2024-10-07 08:00:00,Grandes Volumenes de Datos,ausente,Carlos Lopez
2024-10-07 08:00:00,Grandes Volumenes de Datos,ausente,Andres Sanchez
2024-10-07 08:00:00,Grandes Volumenes de Datos,ausente,Luis Hernandez
2024-10-07 08:00:00,Grandes Volumenes de Datos,presente,Juan Perez
2024-10-07 08:00:00,Grandes Volumenes de Datos,presente,Ana Garcia
2024-10-07 08:00:00,Grandes Volumenes de Datos,presente,Lucia Martinez
2024-10-07 08:00:00,Grandes Volumenes de Datos,presente,Maria Hernandez
2024-10-07 08:00:00,Grandes Volumenes de Datos,presente,Elena Rodriguez
2024-10-07 08:00:00,Grandes Volumenes de Datos,presente,Javier Martinez
2024-10-07 08:00:00,Grandes Volumenes de Datos,presente,Sofia Ramirez
2024-10-07 08:00:00,Grandes Volumenes de Datos,presente,Diego Fernandez
2024-10-07 08:00:00,Grandes Volumenes de Datos,presente,Laura Lopez
2024-10-07 08:00:00,Grandes Volumenes de Datos,presente,Paula Dominguez
2024-10-07 08:00:00,Grandes Volumenes de Datos,presente,Carmen Castro
2024-10-07 08:00:00,Grandes Volumenes de Datos,presente,Miguel Ortiz
2024-10-07 08:00:00,Grandes Volumenes de Datos,presente,Teresa Gomez
2024-10-07 08:00:00,Grandes Volumenes de Datos,presente,Alejandro Vargas
2024-10-07 08:00:00,Grandes Volumenes de Datos,presente,Marta Serrano
2024-10-07 08:18:00,Grandes Volumenes de Datos,tarde,Pedro Gonzalez
2024-10-07 08:18:00,Grandes Volumenes de Datos,tarde,Ricardo Alvarez
2024-10-07 10:00:00,Ingenieria del Software,ausente,Juan Perez
2024-10-07 10:00:00,Ingenieria del Software,ausente,Elena Rodriguez
2024-10-07 10:00:00,Ingenieria del Software,ausente,Ricardo Alvarez
2024-10-07 10:00:00,Ingenieria del Software,ausente,Miguel Ortiz
2024-10-07 10:00:00,Ingenieria del Software,presente,Ana Garcia
2024-10-07 10:00:00,Ingenieria del Software,presente,Carlos Lopez
2024-10-07 10:00:00,Ingenieria del Software,presente,Maria Hernandez
2024-10-07 10:00:00,Ingenieria del Software,presente,Pedro Gonzalez
2024-10-07 10:00:00,Ingenieria del Software,presente,Sofia Ramirez
2024-10-07 10:00:00,Ingenieria del Software,presente,Diego Fernandez
2024-10-07 10:00:00,Ingenieria del Software,presente,Laura Lopez
2024-10-07 10:00:00,Ingenieria del Software,presente,Paula Dominguez
2024-10-07 10:00:00,Ingenieria del Software,presente,Carmen Castro
2024-10-07 10:00:00,Ingenieria del Software,presente,Alejandro Vargas
2024-10-07 10:00:00,Ingenieria del Software,presente,Marta Serrano
2024-10-07 10:00:00,Ingenieria del Software,presente,Luis Hernandez
2024-10-07 10:03:00,Ingenieria del Software,tarde,Javier Martinez
